Customer_ID,YearMonth,freq_t,monetary_t,recency_t
13304,2011-03-01,0,0.0,97.0
13304,2011-04-01,0,0.0,127.0
13304,2011-05-01,0,0.0,158.0
13305,2009-12-01,0,0.0,543.0
13305,2010-01-01,0,0.0,543.0
13305,2010-02-01,0,0.0,543.0
13305,2010-03-01,1,413.68,20.0
13305,2010-04-01,0,0.0,50.0
13305,2010-05-01,0,0.0,81.0
13305,2010-06-01,0,0.0,111.0
13305,2010-07-01,1,538.56,3.0
13305,2010-08-01,0,0.0,34.0
13305,2010-09-01,1,316.51,20.0
13305,2010-10-01,1,81.19999999999999,26.0
13305,2010-11-01,2,265.59999999999997,11.0
13305,2010-12-01,1,136.2,28.0
13305,2011-01-01,0,0.0,59.0
13305,2011-02-01,1,152.7,10.0
13305,2011-03-01,1,156.6,19.0
13305,2011-04-01,1,194.75,21.0
13305,2011-05-01,0,0.0,52.0
13307,2009-12-01,0,0.0,543.0
13307,2010-01-01,0,0.0,543.0
13307,2010-02-01,0,0.0,543.0
13307,2010-03-01,0,0.0,543.0
13307,2010-04-01,1,227.74,3.0
13307,2010-05-01,0,0.0,34.0
13307,2010-06-01,0,0.0,64.0
13307,2010-07-01,0,0.0,95.0
13307,2010-08-01,1,30.599999999999998,21.0
13307,2010-09-01,0,0.0,51.0
13307,2010-10-01,0,0.0,82.0
13307,2010-11-01,0,0.0,112.0
13307,2010-12-01,0,0.0,143.0
13307,2011-01-01,0,0.0,174.0
13307,2011-02-01,0,0.0,202.0
13307,2011-03-01,0,0.0,233.0
13307,2011-04-01,0,0.0,263.0
13307,2011-05-01,0,0.0,294.0
13308,2009-12-01,0,0.0,543.0
13308,2010-01-01,0,0.0,543.0
13308,2010-02-01,0,0.0,543.0
13308,2010-03-01,0,0.0,543.0
13308,2010-04-01,1,284.86,7.0
13308,2010-05-01,0,0.0,38.0
13308,2010-06-01,0,0.0,68.0
13308,2010-07-01,0,0.0,99.0
13308,2010-08-01,0,0.0,130.0
13308,2010-09-01,0,0.0,160.0
13308,2010-10-01,0,0.0,191.0
13308,2010-11-01,0,0.0,221.0
13308,2010-12-01,0,0.0,252.0
13308,2011-01-01,0,0.0,283.0
13308,2011-02-01,0,0.0,311.0
13308,2011-03-01,0,0.0,342.0
13308,2011-04-01,0,0.0,372.0
13308,2011-05-01,1,814.95,10.0
13309,2009-12-01,0,0.0,543.0
13309,2010-01-01,0,0.0,543.0
13309,2010-02-01,0,0.0,543.0
13309,2010-03-01,0,0.0,543.0
13309,2010-04-01,0,0.0,543.0
13309,2010-05-01,0,0.0,543.0
13309,2010-06-01,0,0.0,543.0
13309,2010-07-01,0,0.0,543.0
13309,2010-08-01,0,0.0,543.0
13309,2010-09-01,0,0.0,543.0
13309,2010-10-01,0,0.0,543.0
13309,2010-11-01,1,249.58,17.0
13309,2010-12-01,0,0.0,48.0
13309,2011-01-01,0,0.0,79.0
13309,2011-02-01,1,390.71,23.0
13309,2011-03-01,0,0.0,54.0
13309,2011-04-01,0,0.0,84.0
13309,2011-05-01,1,155.93,13.0
13310,2009-12-01,0,0.0,543.0
13310,2010-01-01,0,0.0,543.0
13310,2010-02-01,0,0.0,543.0
13310,2010-03-01,0,0.0,543.0
13310,2010-04-01,0,0.0,543.0
13310,2010-05-01,0,0.0,543.0
13310,2010-06-01,0,0.0,543.0
13310,2010-07-01,0,0.0,543.0
13310,2010-08-01,0,0.0,543.0
13310,2010-09-01,0,0.0,543.0
13310,2010-10-01,0,0.0,543.0
13310,2010-11-01,2,409.17,5.0
13310,2010-12-01,0,0.0,36.0
13310,2011-01-01,1,410.18,11.0
13310,2011-02-01,0,0.0,39.0
13310,2011-03-01,0,0.0,70.0
13310,2011-04-01,0,0.0,100.0
13310,2011-05-01,1,407.47,13.0
13313,2009-12-01,2,383.89,28.0
13313,2010-01-01,1,312.1,5.0
13313,2010-02-01,0,0.0,33.0
13313,2010-03-01,1,310.98,8.0
13313,2010-04-01,0,0.0,38.0
13313,2010-05-01,1,305.7,23.0
13313,2010-06-01,1,305.53,22.0
13313,2010-07-01,0,0.0,53.0
13313,2010-08-01,1,271.8,13.0
13313,2010-09-01,0,0.0,43.0
13313,2010-10-01,0,0.0,74.0
13313,2010-11-01,0,0.0,104.0
13313,2010-12-01,0,0.0,135.0
13313,2011-01-01,1,307.3,26.0
13313,2011-02-01,0,0.0,54.0
13313,2011-03-01,0,0.0,85.0
13313,2011-04-01,0,0.0,115.0
13313,2011-05-01,1,302.44,22.0
13316,2009-12-01,0,0.0,543.0
13316,2010-01-01,0,0.0,543.0
13316,2010-02-01,0,0.0,543.0
13316,2010-03-01,1,2017.3600000000001,20.0
13316,2010-04-01,0,0.0,50.0
13316,2010-05-01,0,0.0,81.0
13316,2010-06-01,0,0.0,111.0
13316,2010-07-01,0,0.0,142.0
13316,2010-08-01,1,1191.93,17.0
13316,2010-09-01,1,1377.12,9.0
13316,2010-10-01,1,1311.2,8.0
13316,2010-11-01,2,1310.28,17.0
13316,2010-12-01,0,0.0,48.0
13316,2011-01-01,0,0.0,79.0
13316,2011-02-01,0,0.0,107.0
13316,2011-03-01,1,1622.48,0.0
13316,2011-04-01,0,0.0,30.0
13316,2011-05-01,0,0.0,61.0
13317,2009-12-01,1,416.82,17.0
13317,2010-01-01,0,0.0,48.0
13317,2010-02-01,1,528.05,10.0
13317,2010-03-01,0,0.0,41.0
13317,2010-04-01,2,486.24,-1.0
13317,2010-05-01,0,0.0,30.0
13317,2010-06-01,1,337.91,20.0
13317,2010-07-01,1,310.42,29.0
13317,2010-08-01,2,325.31,8.0
13317,2010-09-01,2,370.95000000000005,1.0
13317,2010-10-01,1,344.85,2.0
13317,2010-11-01,2,1091.86,10.0
13317,2010-12-01,2,238.05,14.0
13317,2011-01-01,0,0.0,45.0
13317,2011-02-01,0,0.0,73.0
13317,2011-03-01,0,0.0,104.0
13317,2011-04-01,1,444.63,15.0
13317,2011-05-01,2,631.3,5.0
13319,2009-12-01,3,1260.77,13.0
13319,2010-01-01,2,842.79,15.0
13319,2010-02-01,4,1002.5,4.0
13319,2010-03-01,3,943.61,1.0
13319,2010-04-01,1,689.47,2.0
13319,2010-05-01,3,408.95,16.0
13319,2010-06-01,3,951.54,-1.0
13319,2010-07-01,0,0.0,30.0
13319,2010-08-01,2,801.3000000000001,18.0
13319,2010-09-01,4,778.0400000000001,0.0
13319,2010-10-01,3,807.85,5.0
13319,2010-11-01,4,1990.8500000000001,4.0
13319,2010-12-01,4,1551.08,10.0
13319,2011-01-01,1,510.89,26.0
13319,2011-02-01,2,707.07,18.0
13319,2011-03-01,2,426.04,16.0
13319,2011-04-01,1,599.84,25.0
13319,2011-05-01,1,732.9200000000001,14.0
13320,2009-12-01,0,0.0,543.0
13320,2010-01-01,0,0.0,543.0
13320,2010-02-01,0,0.0,543.0
13320,2010-03-01,0,0.0,543.0
13320,2010-04-01,0,0.0,543.0
13320,2010-05-01,0,0.0,543.0
13320,2010-06-01,0,0.0,543.0
13320,2010-07-01,0,0.0,543.0
13320,2010-08-01,1,306.6,12.0
13320,2010-09-01,0,0.0,42.0
13320,2010-10-01,1,372.8,29.0
13320,2010-11-01,0,0.0,59.0
13320,2010-12-01,0,0.0,90.0
13320,2011-01-01,0,0.0,121.0
13320,2011-02-01,0,0.0,149.0
13320,2011-03-01,0,0.0,180.0
13320,2011-04-01,0,0.0,210.0
13320,2011-05-01,2,508.61,20.0
13324,2009-12-01,0,0.0,543.0
13324,2010-01-01,0,0.0,543.0
13324,2010-02-01,0,0.0,543.0
13324,2010-03-01,0,0.0,543.0
13324,2010-04-01,0,0.0,543.0
13324,2010-05-01,1,350.15999999999997,5.0
13324,2010-06-01,2,762.86,4.0
13324,2010-07-01,0,0.0,35.0
13324,2010-08-01,1,736.05,12.0
13324,2010-09-01,3,1524.75,15.0
13324,2010-10-01,1,17.7,23.0
13324,2010-11-01,0,0.0,53.0
13324,2010-12-01,1,650.1,16.0
13324,2011-01-01,1,460.5,-1.0
13324,2011-02-01,0,0.0,27.0
13324,2011-03-01,0,0.0,58.0
13324,2011-04-01,2,1326.87,18.0
13324,2011-05-01,3,1361.52,10.0
13327,2009-12-01,1,914.16,12.0
13327,2010-01-01,1,397.05,6.0
13327,2010-02-01,0,0.0,34.0
13327,2010-03-01,1,644.25,28.0
13327,2010-04-01,1,540.08,28.0
13327,2010-05-01,1,409.7,6.0
13327,2010-06-01,1,255.9,11.0
13327,2010-07-01,1,362.2,23.0
13327,2010-08-01,1,303.0,10.0
13327,2010-09-01,1,429.51,21.0
13327,2010-10-01,1,338.45000000000005,6.0
13327,2010-11-01,1,830.8000000000001,20.0
13327,2010-12-01,2,745.0,21.0
13327,2011-01-01,0,0.0,52.0
13327,2011-02-01,1,202.9,10.0
13327,2011-03-01,1,474.05,5.0
13327,2011-04-01,0,0.0,35.0
13327,2011-05-01,0,0.0,66.0
13329,2009-12-01,1,334.65,26.0
13329,2010-01-01,0,0.0,57.0
13329,2010-02-01,0,0.0,85.0
13329,2010-03-01,0,0.0,116.0
13329,2010-04-01,0,0.0,146.0
13329,2010-05-01,0,0.0,177.0
13329,2010-06-01,0,0.0,207.0
13329,2010-07-01,2,654.4,0.0
13329,2010-08-01,0,0.0,31.0
13329,2010-09-01,0,0.0,61.0
13329,2010-10-01,1,2366.12,26.0
13329,2010-11-01,2,664.6,11.0
13329,2010-12-01,1,304.2,22.0
13329,2011-01-01,0,0.0,53.0
13329,2011-02-01,0,0.0,81.0
13329,2011-03-01,0,0.0,112.0
13329,2011-04-01,0,0.0,142.0
13329,2011-05-01,0,0.0,173.0
13330,2009-12-01,0,0.0,543.0
13330,2010-01-01,0,0.0,543.0
13330,2010-02-01,1,628.49,4.0
13330,2010-03-01,0,0.0,35.0
13330,2010-04-01,0,0.0,65.0
13330,2010-05-01,1,590.58,7.0
13330,2010-06-01,0,0.0,37.0
13330,2010-07-01,0,0.0,68.0
13330,2010-08-01,0,0.0,99.0
13330,2010-09-01,1,436.1,19.0
13330,2010-10-01,0,0.0,50.0
13330,2010-11-01,0,0.0,80.0
13330,2010-12-01,0,0.0,111.0
13330,2011-01-01,1,335.82,2.0
13330,2011-02-01,0,0.0,30.0
13330,2011-03-01,0,0.0,61.0
13330,2011-04-01,0,0.0,91.0
13330,2011-05-01,0,0.0,122.0
13333,2009-12-01,0,0.0,543.0
13333,2010-01-01,0,0.0,543.0
13333,2010-02-01,1,162.18,8.0
13333,2010-03-01,0,0.0,39.0
13333,2010-04-01,0,0.0,69.0
13333,2010-05-01,0,0.0,100.0
13333,2010-06-01,0,0.0,130.0
13333,2010-07-01,0,0.0,161.0
13333,2010-08-01,0,0.0,192.0
13333,2010-09-01,1,701.7,21.0
13333,2010-10-01,1,151.86,6.0
13333,2010-11-01,0,0.0,36.0
13333,2010-12-01,0,0.0,67.0
13333,2011-01-01,0,0.0,98.0
13333,2011-02-01,0,0.0,126.0
13333,2011-03-01,0,0.0,157.0
13333,2011-04-01,0,0.0,187.0
13333,2011-05-01,0,0.0,218.0
13334,2009-12-01,0,0.0,543.0
13334,2010-01-01,0,0.0,543.0
13334,2010-02-01,1,1176.32,2.0
13334,2010-03-01,0,0.0,33.0
13334,2010-04-01,0,0.0,63.0
13334,2010-05-01,0,0.0,94.0
13334,2010-06-01,1,1523.16,8.0
13334,2010-07-01,0,0.0,39.0
13334,2010-08-01,0,0.0,70.0
13334,2010-09-01,0,0.0,100.0
13334,2010-10-01,0,0.0,131.0
13334,2010-11-01,0,0.0,161.0
13334,2010-12-01,0,0.0,192.0
13334,2011-01-01,0,0.0,223.0
13334,2011-02-01,1,1637.19,20.0
13334,2011-03-01,0,0.0,51.0
13334,2011-04-01,0,0.0,81.0
13334,2011-05-01,0,0.0,112.0
13338,2009-12-01,0,0.0,543.0
13338,2010-01-01,1,757.1,25.0
13338,2010-02-01,0,0.0,53.0
13338,2010-03-01,0,0.0,84.0
13338,2010-04-01,0,0.0,114.0
13338,2010-05-01,1,751.65,2.0
13338,2010-06-01,1,449.85,13.0
13338,2010-07-01,0,0.0,44.0
13338,2010-08-01,0,0.0,75.0
13338,2010-09-01,0,0.0,105.0
13338,2010-10-01,0,0.0,136.0
13338,2010-11-01,0,0.0,166.0
13338,2010-12-01,0,0.0,197.0
13338,2011-01-01,0,0.0,228.0
13338,2011-02-01,0,0.0,256.0
13338,2011-03-01,0,0.0,287.0
13338,2011-04-01,0,0.0,317.0
13338,2011-05-01,0,0.0,348.0
13340,2009-12-01,0,0.0,543.0
13340,2010-01-01,0,0.0,543.0
13340,2010-02-01,2,6045.54,5.0
13340,2010-03-01,1,940.52,1.0
13340,2010-04-01,0,0.0,31.0
13340,2010-05-01,0,0.0,62.0
13340,2010-06-01,0,0.0,92.0
13340,2010-07-01,1,3485.5,1.0
13340,2010-08-01,0,0.0,32.0
13340,2010-09-01,0,0.0,62.0
13340,2010-10-01,1,892.5200000000001,12.0
13340,2010-11-01,0,0.0,42.0
13340,2010-12-01,0,0.0,73.0
13340,2011-01-01,0,0.0,104.0
13340,2011-02-01,0,0.0,132.0
13340,2011-03-01,1,3678.03,22.0
13340,2011-04-01,0,0.0,52.0
13340,2011-05-01,0,0.0,83.0
13344,2009-12-01,0,0.0,543.0
13344,2010-01-01,0,0.0,543.0
13344,2010-02-01,0,0.0,543.0
13344,2010-03-01,0,0.0,543.0
13344,2010-04-01,0,0.0,543.0
13344,2010-05-01,0,0.0,543.0
13344,2010-06-01,0,0.0,543.0
13344,2010-07-01,0,0.0,543.0
13344,2010-08-01,0,0.0,543.0
13344,2010-09-01,0,0.0,543.0
13344,2010-10-01,0,0.0,543.0
13344,2010-11-01,0,0.0,543.0
13344,2010-12-01,0,0.0,543.0
13344,2011-01-01,0,0.0,543.0
13344,2011-02-01,0,0.0,543.0
13344,2011-03-01,1,1656.15,23.0
13344,2011-04-01,0,0.0,53.0
13344,2011-05-01,0,0.0,84.0
13346,2009-12-01,0,0.0,543.0
13346,2010-01-01,0,0.0,543.0
13346,2010-02-01,0,0.0,543.0
13346,2010-03-01,0,0.0,543.0
13346,2010-04-01,1,45.9,7.0
13346,2010-05-01,1,60.0,13.0
13346,2010-06-01,2,95.4,13.0
13346,2010-07-01,1,45.0,1.0
13346,2010-08-01,0,0.0,32.0
13346,2010-09-01,1,53.1,26.0
13346,2010-10-01,0,0.0,57.0
13346,2010-11-01,0,0.0,87.0
13346,2010-12-01,0,0.0,118.0
13346,2011-01-01,0,0.0,149.0
13346,2011-02-01,0,0.0,177.0
13346,2011-03-01,0,0.0,208.0
13346,2011-04-01,0,0.0,238.0
13346,2011-05-01,0,0.0,269.0
13357,2009-12-01,0,0.0,543.0
13357,2010-01-01,0,0.0,543.0
13357,2010-02-01,0,0.0,543.0
13357,2010-03-01,2,1530.27,8.0
13357,2010-04-01,0,0.0,38.0
13357,2010-05-01,1,743.87,3.0
13357,2010-06-01,0,0.0,33.0
13357,2010-07-01,0,0.0,64.0
13357,2010-08-01,1,911.47,28.0
13357,2010-09-01,0,0.0,58.0
13357,2010-10-01,0,0.0,89.0
13357,2010-11-01,0,0.0,119.0
13357,2010-12-01,0,0.0,150.0
13357,2011-01-01,0,0.0,181.0
13357,2011-02-01,0,0.0,209.0
13357,2011-03-01,1,609.4,3.0
13357,2011-04-01,0,0.0,33.0
13357,2011-05-01,0,0.0,64.0
13360,2009-12-01,0,0.0,543.0
13360,2010-01-01,2,715.15,16.0
13360,2010-02-01,0,0.0,44.0
13360,2010-03-01,0,0.0,75.0
13360,2010-04-01,0,0.0,105.0
13360,2010-05-01,0,0.0,136.0
13360,2010-06-01,0,0.0,166.0
13360,2010-07-01,0,0.0,197.0
13360,2010-08-01,1,367.15999999999997,11.0
13360,2010-09-01,0,0.0,41.0
13360,2010-10-01,1,471.34,26.0
13360,2010-11-01,0,0.0,56.0
13360,2010-12-01,0,0.0,87.0
13360,2011-01-01,0,0.0,118.0
13360,2011-02-01,0,0.0,146.0
13360,2011-03-01,0,0.0,177.0
13360,2011-04-01,0,0.0,207.0
13360,2011-05-01,0,0.0,238.0
13362,2009-12-01,0,0.0,543.0
13362,2010-01-01,0,0.0,543.0
13362,2010-02-01,0,0.0,543.0
13362,2010-03-01,0,0.0,543.0
13362,2010-04-01,0,0.0,543.0
13362,2010-05-01,0,0.0,543.0
13362,2010-06-01,0,0.0,543.0
13362,2010-07-01,0,0.0,543.0
13362,2010-08-01,0,0.0,543.0
13362,2010-09-01,0,0.0,543.0
13362,2010-10-01,2,1563.56,2.0
13362,2010-11-01,1,739.77,3.0
13362,2010-12-01,0,0.0,34.0
13362,2011-01-01,0,0.0,65.0
13362,2011-02-01,1,812.7,2.0
13362,2011-03-01,0,0.0,33.0
13362,2011-04-01,1,768.83,21.0
13362,2011-05-01,0,0.0,52.0
13363,2009-12-01,0,0.0,543.0
13363,2010-01-01,0,0.0,543.0
13363,2010-02-01,0,0.0,543.0
13363,2010-03-01,0,0.0,543.0
13363,2010-04-01,0,0.0,543.0
13363,2010-05-01,0,0.0,543.0
13363,2010-06-01,0,0.0,543.0
13363,2010-07-01,0,0.0,543.0
13363,2010-08-01,0,0.0,543.0
13363,2010-09-01,0,0.0,543.0
13363,2010-10-01,1,731.36,4.0
13363,2010-11-01,0,0.0,34.0
13363,2010-12-01,0,0.0,65.0
13363,2011-01-01,0,0.0,96.0
13363,2011-02-01,0,0.0,124.0
13363,2011-03-01,0,0.0,155.0
13363,2011-04-01,0,0.0,185.0
13363,2011-05-01,0,0.0,216.0
13368,2009-12-01,0,0.0,543.0
13368,2010-01-01,0,0.0,543.0
13368,2010-02-01,0,0.0,543.0
13368,2010-03-01,0,0.0,543.0
13368,2010-04-01,0,0.0,543.0
13368,2010-05-01,0,0.0,543.0
13368,2010-06-01,0,0.0,543.0
13368,2010-07-01,0,0.0,543.0
13368,2010-08-01,0,0.0,543.0
13368,2010-09-01,0,0.0,543.0
13368,2010-10-01,2,498.1,9.0
13368,2010-11-01,0,0.0,39.0
13368,2010-12-01,0,0.0,70.0
13368,2011-01-01,1,35.400000000000006,24.0
13368,2011-02-01,0,0.0,52.0
13368,2011-03-01,1,588.0,2.0
13368,2011-04-01,0,0.0,32.0
13368,2011-05-01,0,0.0,63.0
13373,2009-12-01,1,748.42,24.0
13373,2010-01-01,0,0.0,55.0
13373,2010-02-01,0,0.0,83.0
13373,2010-03-01,1,1406.43,2.0
13373,2010-04-01,0,0.0,32.0
13373,2010-05-01,0,0.0,63.0
13373,2010-06-01,0,0.0,93.0
13373,2010-07-01,0,0.0,124.0
13373,2010-08-01,0,0.0,155.0
13373,2010-09-01,0,0.0,185.0
13373,2010-10-01,1,2120.09,10.0
13373,2010-11-01,0,0.0,40.0
13373,2010-12-01,0,0.0,71.0
13373,2011-01-01,0,0.0,102.0
13373,2011-02-01,0,0.0,130.0
13373,2011-03-01,1,987.7,22.0
13373,2011-04-01,0,0.0,52.0
13373,2011-05-01,0,0.0,83.0
13376,2009-12-01,0,0.0,543.0
13376,2010-01-01,0,0.0,543.0
13376,2010-02-01,0,0.0,543.0
13376,2010-03-01,0,0.0,543.0
13376,2010-04-01,0,0.0,543.0
13376,2010-05-01,0,0.0,543.0
13376,2010-06-01,0,0.0,543.0
13376,2010-07-01,0,0.0,543.0
13376,2010-08-01,0,0.0,543.0
13376,2010-09-01,0,0.0,543.0
13376,2010-10-01,0,0.0,543.0
13376,2010-11-01,0,0.0,543.0
13376,2010-12-01,0,0.0,543.0
13376,2011-01-01,0,0.0,543.0
13376,2011-02-01,0,0.0,543.0
13376,2011-03-01,0,0.0,543.0
13376,2011-04-01,1,376.0,10.0
13376,2011-05-01,1,394.0,10.0
13381,2009-12-01,1,17.4,29.0
13381,2010-01-01,0,0.0,60.0
13381,2010-02-01,1,962.99,11.0
13381,2010-03-01,0,0.0,42.0
13381,2010-04-01,0,0.0,72.0
13381,2010-05-01,1,1184.08,6.0
13381,2010-06-01,0,0.0,36.0
13381,2010-07-01,0,0.0,67.0
13381,2010-08-01,1,939.4399999999999,12.0
13381,2010-09-01,1,837.26,5.0
13381,2010-10-01,0,0.0,36.0
13381,2010-11-01,1,643.89,4.0
13381,2010-12-01,0,0.0,35.0
13381,2011-01-01,0,0.0,66.0
13381,2011-02-01,1,416.11,13.0
13381,2011-03-01,0,0.0,44.0
13381,2011-04-01,0,0.0,74.0
13381,2011-05-01,1,655.24,14.0
13382,2009-12-01,1,255.04,22.0
13382,2010-01-01,0,0.0,53.0
13382,2010-02-01,0,0.0,81.0
13382,2010-03-01,2,400.61,-1.0
13382,2010-04-01,0,0.0,29.0
13382,2010-05-01,0,0.0,60.0
13382,2010-06-01,0,0.0,90.0
13382,2010-07-01,0,0.0,121.0
13382,2010-08-01,0,0.0,152.0
13382,2010-09-01,0,0.0,182.0
13382,2010-10-01,1,508.94,23.0
13382,2010-11-01,0,0.0,53.0
13382,2010-12-01,0,0.0,84.0
13382,2011-01-01,0,0.0,115.0
13382,2011-02-01,0,0.0,143.0
13382,2011-03-01,1,222.99,26.0
13382,2011-04-01,0,0.0,56.0
13382,2011-05-01,0,0.0,87.0
13384,2009-12-01,0,0.0,543.0
13384,2010-01-01,0,0.0,543.0
13384,2010-02-01,0,0.0,543.0
13384,2010-03-01,0,0.0,543.0
13384,2010-04-01,0,0.0,543.0
13384,2010-05-01,0,0.0,543.0
13384,2010-06-01,0,0.0,543.0
13384,2010-07-01,1,977.21,3.0
13384,2010-08-01,0,0.0,34.0
13384,2010-09-01,2,963.58,12.0
13384,2010-10-01,0,0.0,43.0
13384,2010-11-01,1,588.11,15.0
13384,2010-12-01,0,0.0,46.0
13384,2011-01-01,0,0.0,77.0
13384,2011-02-01,0,0.0,105.0
13384,2011-03-01,0,0.0,136.0
13384,2011-04-01,0,0.0,166.0
13384,2011-05-01,0,0.0,197.0
13388,2009-12-01,0,0.0,543.0
13388,2010-01-01,0,0.0,543.0
13388,2010-02-01,0,0.0,543.0
13388,2010-03-01,0,0.0,543.0
13388,2010-04-01,1,508.55,14.0
13388,2010-05-01,0,0.0,45.0
13388,2010-06-01,0,0.0,75.0
13388,2010-07-01,0,0.0,106.0
13388,2010-08-01,0,0.0,137.0
13388,2010-09-01,0,0.0,167.0
13388,2010-10-01,0,0.0,198.0
13388,2010-11-01,0,0.0,228.0
13388,2010-12-01,0,0.0,259.0
13388,2011-01-01,0,0.0,290.0
13388,2011-02-01,0,0.0,318.0
13388,2011-03-01,0,0.0,349.0
13388,2011-04-01,0,0.0,379.0
13388,2011-05-01,0,0.0,410.0
13389,2009-12-01,0,0.0,543.0
13389,2010-01-01,0,0.0,543.0
13389,2010-02-01,0,0.0,543.0
13389,2010-03-01,0,0.0,543.0
13389,2010-04-01,0,0.0,543.0
13389,2010-05-01,0,0.0,543.0
13389,2010-06-01,0,0.0,543.0
13389,2010-07-01,0,0.0,543.0
13389,2010-08-01,0,0.0,543.0
13389,2010-09-01,0,0.0,543.0
13389,2010-10-01,0,0.0,543.0
13389,2010-11-01,0,0.0,543.0
13389,2010-12-01,0,0.0,543.0
13389,2011-01-01,0,0.0,543.0
13389,2011-02-01,0,0.0,543.0
13389,2011-03-01,0,0.0,543.0
13389,2011-04-01,1,257.89,8.0
13389,2011-05-01,0,0.0,39.0
13393,2009-12-01,2,389.7,15.0
13393,2010-01-01,0,0.0,46.0
13393,2010-02-01,1,498.67,5.0
13393,2010-03-01,0,0.0,36.0
13393,2010-04-01,0,0.0,66.0
13393,2010-05-01,1,243.08,25.0
13393,2010-06-01,0,0.0,55.0
13393,2010-07-01,0,0.0,86.0
13393,2010-08-01,0,0.0,117.0
13393,2010-09-01,0,0.0,147.0
13393,2010-10-01,0,0.0,178.0
13393,2010-11-01,0,0.0,208.0
13393,2010-12-01,0,0.0,239.0
13393,2011-01-01,0,0.0,270.0
13393,2011-02-01,0,0.0,298.0
13393,2011-03-01,0,0.0,329.0
13393,2011-04-01,0,0.0,359.0
13393,2011-05-01,0,0.0,390.0
13394,2009-12-01,1,304.53000000000003,29.0
13394,2010-01-01,1,699.83,23.0
13394,2010-02-01,2,615.05,9.0
13394,2010-03-01,0,0.0,40.0
13394,2010-04-01,1,357.09,14.0
13394,2010-05-01,1,363.6,7.0
13394,2010-06-01,1,404.21999999999997,16.0
13394,2010-07-01,1,340.84000000000003,28.0
13394,2010-08-01,0,0.0,59.0
13394,2010-09-01,1,315.42,-1.0
13394,2010-10-01,1,376.16,-1.0
13394,2010-11-01,1,324.94,4.0
13394,2010-12-01,0,0.0,35.0
13394,2011-01-01,0,0.0,66.0
13394,2011-02-01,1,313.76,24.0
13394,2011-03-01,1,320.42,13.0
13394,2011-04-01,0,0.0,43.0
13394,2011-05-01,1,301.15000000000003,21.0
13395,2009-12-01,0,0.0,543.0
13395,2010-01-01,0,0.0,543.0
13395,2010-02-01,0,0.0,543.0
13395,2010-03-01,0,0.0,543.0
13395,2010-04-01,0,0.0,543.0
13395,2010-05-01,0,0.0,543.0
13395,2010-06-01,0,0.0,543.0
13395,2010-07-01,0,0.0,543.0
13395,2010-08-01,0,0.0,543.0
13395,2010-09-01,0,0.0,543.0
13395,2010-10-01,1,512.88,16.0
13395,2010-11-01,1,359.63,25.0
13395,2010-12-01,0,0.0,56.0
13395,2011-01-01,0,0.0,87.0
13395,2011-02-01,0,0.0,115.0
13395,2011-03-01,0,0.0,146.0
13395,2011-04-01,0,0.0,176.0
13395,2011-05-01,0,0.0,207.0
13397,2009-12-01,0,0.0,543.0
13397,2010-01-01,1,323.0,10.0
13397,2010-02-01,1,393.14000000000004,11.0
13397,2010-03-01,0,0.0,42.0
13397,2010-04-01,1,304.8,28.0
13397,2010-05-01,1,318.40000000000003,19.0
13397,2010-06-01,0,0.0,49.0
13397,2010-07-01,0,0.0,80.0
13397,2010-08-01,0,0.0,111.0
13397,2010-09-01,1,308.4,1.0
13397,2010-10-01,0,0.0,32.0
13397,2010-11-01,0,0.0,62.0
13397,2010-12-01,0,0.0,93.0
13397,2011-01-01,1,299.92,26.0
13397,2011-02-01,1,301.85,9.0
13397,2011-03-01,0,0.0,40.0
13397,2011-04-01,0,0.0,70.0
13397,2011-05-01,0,0.0,101.0
13399,2009-12-01,0,0.0,543.0
13399,2010-01-01,0,0.0,543.0
13399,2010-02-01,0,0.0,543.0
13399,2010-03-01,0,0.0,543.0
13399,2010-04-01,0,0.0,543.0
13399,2010-05-01,0,0.0,543.0
13399,2010-06-01,0,0.0,543.0
13399,2010-07-01,2,177.9,8.0
13399,2010-08-01,0,0.0,39.0
13399,2010-09-01,1,97.5,28.0
13399,2010-10-01,0,0.0,59.0
13399,2010-11-01,0,0.0,89.0
13399,2010-12-01,0,0.0,120.0
13399,2011-01-01,0,0.0,151.0
13399,2011-02-01,0,0.0,179.0
13399,2011-03-01,0,0.0,210.0
13399,2011-04-01,0,0.0,240.0
13399,2011-05-01,0,0.0,271.0
13402,2009-12-01,0,0.0,543.0
13402,2010-01-01,0,0.0,543.0
13402,2010-02-01,0,0.0,543.0
13402,2010-03-01,0,0.0,543.0
13402,2010-04-01,0,0.0,543.0
13402,2010-05-01,1,290.6,6.0
13402,2010-06-01,0,0.0,36.0
13402,2010-07-01,1,315.02,8.0
13402,2010-08-01,0,0.0,39.0
13402,2010-09-01,0,0.0,69.0
13402,2010-10-01,0,0.0,100.0
13402,2010-11-01,0,0.0,130.0
13402,2010-12-01,1,308.28000000000003,28.0
13402,2011-01-01,0,0.0,59.0
13402,2011-02-01,0,0.0,87.0
13402,2011-03-01,0,0.0,118.0
13402,2011-04-01,0,0.0,148.0
13402,2011-05-01,0,0.0,179.0
13403,2009-12-01,1,78.6,14.0
13403,2010-01-01,0,0.0,45.0
13403,2010-02-01,0,0.0,73.0
13403,2010-03-01,0,0.0,104.0
13403,2010-04-01,0,0.0,134.0
